Identifier,Monthly Reporting Period,Channel,Seller Name,Servicer Name,Master Servicer,Original Interest Rate,Current Interest Rate,Spread,Original UPB,UPB at Issuance,Current Actual UPB,Original Loan Term,Origination Date,First Payment Date,Loan Age,Remaining Months to Legal Maturity,Remaining Months To Maturity,Maturity Date,Original LTV,Oringal CLTV,Number of Borrowers,Debt-To-Income,Borrower Credit Score at Origination,Co-Borrower Credit Score at Origination,First Time Home Buyer Indicator,Loan Purpose,Property Type,Number of Units,Occupancy Status,Property State,MSA_code,Zip Code Short,Mortgage Insurance Percentage,Amortization Type,Prepayment Penalty Indicator,Interest Only Loan Indicator,Interest Only First Principal And Interest Payment Date,Months to Amortization,Current Loan Delinquency Status,Loan Payment History,Modification Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,52011,B,Other,Other,,5.875,5.875,0,175000,,171378.09,360,72009,92009,21,339,340,82039,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,1,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,62011,B,Other,Other,,5.875,5.875,0,175000,,171378.09,360,72009,92009,22,338,340,82039,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,2,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,72011,B,Other,Other,,5.875,5.875,0,175000,,171378.09,360,72009,92009,23,337,340,82039,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,3,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,82011,B,Other,Other,,5.875,5.875,0,175000,,171378.09,360,72009,92009,24,336,340,82039,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,4,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,92011,B,Other,Other,,5.875,5.875,0,175000,,171378.09,360,72009,92009,25,335,340,82039,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,5,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,102011,B,Other,Other,,5.875,5.875,0,175000,,171378.09,360,72009,92009,26,334,340,82039,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,6,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,112011,B,Other,Other,,5.875,5.875,0,175000,,171378.09,360,72009,92009,27,333,340,82039,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,7,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,122011,B,Other,Other,,5.875,5.875,0,175000,,171378.09,360,72009,92009,28,332,340,82039,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,8,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,12012,B,Other,Other,,5.875,5.875,0,175000,,171378.09,360,72009,92009,29,331,340,82039,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,9,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,22012,B,Other,Other,,5.875,5.875,0,175000,,171378.09,360,72009,92009,30,330,340,82039,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,10,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,32012,B,Other,Other,,5.875,5.875,0,175000,,171378.09,360,72009,92009,31,329,340,82039,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,11,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,42012,B,Other,Other,,5.875,5.875,0,175000,,171378.09,360,72009,92009,32,328,340,82039,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,12,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,52012,B,Other,Other,,5.875,5.875,0,175000,,171378.09,360,72009,92009,33,327,340,82039,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,13,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,62012,B,Other,Other,,5.875,5.875,0,175000,,171378.09,360,72009,92009,34,326,340,82039,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,14,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,72012,B,Other,Other,,5.875,5.875,0,175000,,171378.09,360,72009,92009,35,325,340,82039,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,15,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,82012,B,Other,Other,,5.875,5.875,0,175000,,171378.09,360,72009,92009,36,324,340,82039,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,16,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,92012,B,Other,Other,,5.875,5.875,0,175000,,171378.09,360,72009,92009,37,323,340,82039,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,17,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,102012,B,Other,Other,,5.875,5.875,0,175000,,171378.09,360,72009,92009,38,322,340,82039,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,18,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,112012,B,Other,Other,,5.875,5.875,0,175000,,171378.09,360,72009,92009,39,321,340,82039,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,19,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,122012,B,Other,Other,,5.875,5.875,0,175000,,171378.09,360,72009,92009,40,320,340,82039,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,20,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,12013,B,Other,Other,,5.875,5.875,0,175000,,171378.09,360,72009,92009,41,319,340,82039,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,21,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,22013,B,Other,Other,,5.875,5.875,0,175000,,171378.09,360,72009,92009,42,318,340,82039,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,22,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,32013,B,Other,Other,,5.875,5.875,0,175000,,171378.09,360,72009,92009,43,317,340,82039,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,23,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,42013,B,Other,Other,,5.875,5.875,0,175000,,171378.09,360,72009,92009,44,316,340,82039,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,24,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,52013,B,Other,Other,,5.875,5.875,0,175000,,171378.09,360,72009,92009,45,315,340,82039,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,25,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,62013,B,Other,Other,,5.875,5.875,0,175000,,171378.09,360,72009,92009,46,314,340,82039,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,26,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,72013,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,82013,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,92013,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,102013,B,Other,Other,,5.875,4,1.875,175000,,199984.52,360,72009,92009,50,478,,82053,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,0,,Y,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,112013,B,Other,Other,,5.875,4,1.875,175000,,199801.68,360,72009,92009,51,477,,82053,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,0,,Y,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,122013,B,Other,Other,,5.875,4,1.875,175000,,199618.23,360,72009,92009,52,476,,82053,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,0,,Y,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,12014,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,22014,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,32014,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,42014,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,52014,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,62014,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,72014,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,82014,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,92014,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,102014,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,112014,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,122014,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,12015,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,22015,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,32015,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,42015,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,52015,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,62015,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,72015,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,82015,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,92015,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,102015,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,112015,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,122015,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,12016,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,22016,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,32016,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,42016,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,52016,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,62016,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,72016,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,82016,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,92016,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,102016,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,112016,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,122016,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,12017,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,22017,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,32017,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,42017,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,52017,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,62017,B,Other,Fannie Mae/Seterus,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830000000,72017,B,Other,Other,,5.875,4,1.875,175000,,191123.28,360,72009,92009,95,433,,82053,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,0,,Y,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,82017,B,Other,Other,,5.875,4,1.875,175000,,190910.9,360,72009,92009,96,432,,82053,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,0,,Y,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,92017,B,Other,Other,,5.875,4,1.875,175000,,190697.81,360,72009,92009,97,431,,82053,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,0,,Y,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,102017,B,Other,Other,,5.875,4,1.875,175000,,190484.01,360,72009,92009,98,430,,82053,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,0,,Y,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,112017,B,Other,Other,,5.875,4,1.875,175000,,190269.5,360,72009,92009,99,429,,82053,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,0,,Y,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,122017,B,Other,Other,,5.875,4,1.875,175000,,190054.27,360,72009,92009,100,428,,82053,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,0,,Y,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,12018,B,Other,Other,,5.875,4,1.875,175000,,189838.32,360,72009,92009,101,427,,82053,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,0,,Y,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,22018,B,Other,Other,,5.875,4,1.875,175000,,189621.65,360,72009,92009,102,426,,82053,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,0,,Y,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,32018,B,Other,Other,,5.875,4,1.875,175000,,189404.26,360,72009,92009,103,425,,82053,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,0,,Y,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,42018,B,Other,Other,,5.875,4,1.875,175000,,189186.15,360,72009,92009,104,424,,82053,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,0,,Y,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,52018,B,Other,Other,,5.875,4,1.875,175000,,188967.31,360,72009,92009,105,423,,82053,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,0,,Y,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,62018,B,Other,Other,,5.875,4,1.875,175000,,188747.74,360,72009,92009,106,422,,82053,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,0,,Y,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,72018,B,Other,Other,,5.875,4,1.875,175000,,188527.44,360,72009,92009,107,421,,82053,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,0,,Y,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,82018,B,Other,Other,,5.875,4,1.875,175000,,188306.4,360,72009,92009,108,420,,82053,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,0,,Y,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,92018,B,Other,Other,,5.875,4,1.875,175000,,188084.63,360,72009,92009,109,419,,82053,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,0,,Y,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,
100830000000,102018,B,Other,,,5.875,,5.875,175000,,0,360,72009,92009,,,,,80,90,2,32,666,699,N,P,PU,1,P,FL,23540,326,,FRM,N,N,,,XX,,,,1,102018,188084.63,,,,,92018,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,N,
101813000000,82009,R,Wells Fargo Bank,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
